물품코드,물품명,규격,기준단위명,정수수량,실사수량,출고수량,진행상태,출고번호,부서코드,부서약어,부서명,정수구분,출고일,출고요일,사용일시,카트장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202206070183,171125,12E,12동(OS·DEN),C,2022-06-07,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,3,17,전송,202206080075,171125,12E,12동(OS·DEN),C,2022-06-08,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202206090032,171125,12E,12동(OS·DEN),C,2022-06-09,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202206100080,171125,12E,12동(OS·DEN),C,2022-06-10,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,16,4,전송,202206110015,171125,12E,12동(OS·DEN),C,2022-06-11,토,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,8,12,전송,202206130010,171125,12E,12동(OS·DEN),C,2022-06-13,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202206140037,171125,12E,12동(OS·DEN),C,2022-06-14,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202206150046,171125,12E,12동(OS·DEN),C,2022-06-15,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,16,4,전송,202206160045,171125,12E,12동(OS·DEN),C,2022-06-16,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202206170133,171125,12E,12동(OS·DEN),C,2022-06-17,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,11,9,전송,202206180001,171125,12E,12동(OS·DEN),C,2022-06-18,토,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202206190007,171125,12E,12동(OS·DEN),C,2022-06-19,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202206200195,171125,12E,12동(OS·DEN),C,2022-06-20,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,19,1,전송,202206210020,171125,12E,12동(OS·DEN),C,2022-06-21,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,12,8,전송,202206220106,171125,12E,12동(OS·DEN),C,2022-06-22,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202206230108,171125,12E,12동(OS·DEN),C,2022-06-23,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,0,20,전송,202206240216,171125,12E,12동(OS·DEN),C,2022-06-24,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202206260014,171125,12E,12동(OS·DEN),C,2022-06-26,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,9,11,전송,202206270039,171125,12E,12동(OS·DEN),C,2022-06-27,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,13,7,전송,202206290227,171125,12E,12동(OS·DEN),C,2022-06-29,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202207020006,171125,12E,12동(OS·DEN),C,2022-07-02,토,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202207030001,171125,12E,12동(OS·DEN),C,2022-07-03,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,19,1,전송,202207040139,171125,12E,12동(OS·DEN),C,2022-07-04,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,17,3,전송,202207050167,171125,12E,12동(OS·DEN),C,2022-07-05,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,7,13,전송,202207060308,171125,12E,12동(OS·DEN),C,2022-07-06,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202207070284,171125,12E,12동(OS·DEN),C,2022-07-07,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,17,3,전송,202207080031,171125,12E,12동(OS·DEN),C,2022-07-08,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202207090003,171125,12E,12동(OS·DEN),C,2022-07-09,토,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202207100005,171125,12E,12동(OS·DEN),C,2022-07-10,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,12,8,전송,202207110183,171125,12E,12동(OS·DEN),C,2022-07-11,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,12,8,전송,202207130035,171125,12E,12동(OS·DEN),C,2022-07-13,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,7,13,전송,202207140048,171125,12E,12동(OS·DEN),C,2022-07-14,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,10,10,전송,202207150019,171125,12E,12동(OS·DEN),C,2022-07-15,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202207170002,171125,12E,12동(OS·DEN),C,2022-07-17,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,11,9,전송,202207190004,171125,12E,12동(OS·DEN),C,2022-07-19,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,18,2,전송,202207200003,171125,12E,12동(OS·DEN),C,2022-07-20,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,15,5,전송,202207210004,171125,12E,12동(OS·DEN),C,2022-07-21,목,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,16,4,전송,202207220003,171125,12E,12동(OS·DEN),C,2022-07-22,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202207240005,171125,12E,12동(OS·DEN),C,2022-07-24,일,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,13,7,전송,202207250003,171125,12E,12동(OS·DEN),C,2022-07-25,월,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,14,6,전송,202207260003,171125,12E,12동(OS·DEN),C,2022-07-26,화,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,9,11,전송,202207270002,171125,12E,12동(OS·DEN),C,2022-07-27,수,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,13,7,전송,202207290010,171125,12E,12동(OS·DEN),C,2022-07-29,금,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,17,3,전송,202207300205,171125,12E,12동(OS·DEN),C,2022-07-30,토,,12E 진료재료1 1일장
526910042,"CANNULA, I.V",18G 1+1/4,EA,20,16,4,전송,202207310046,171125,12E,12동(OS·DEN),C,2022-07-31,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202202030021,171125,12E,12동(OS·DEN),C,2022-02-03,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202202040156,171125,12E,12동(OS·DEN),C,2022-02-04,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,1,9,전송,202202070014,171125,12E,12동(OS·DEN),C,2022-02-07,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,6,4,전송,202202140050,171125,12E,12동(OS·DEN),C,2022-02-14,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202202150104,171125,12E,12동(OS·DEN),C,2022-02-15,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202202190008,171125,12E,12동(OS·DEN),C,2022-02-19,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202202200001,171125,12E,12동(OS·DEN),C,2022-02-20,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202202240026,171125,12E,12동(OS·DEN),C,2022-02-24,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,4,6,전송,202202250074,171125,12E,12동(OS·DEN),C,2022-02-25,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,6,4,전송,202203020041,171125,12E,12동(OS·DEN),C,2022-03-02,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202203030061,171125,12E,12동(OS·DEN),C,2022-03-03,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203050002,171125,12E,12동(OS·DEN),C,2022-03-05,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203080053,171125,12E,12동(OS·DEN),C,2022-03-08,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203090002,171125,12E,12동(OS·DEN),C,2022-03-09,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203120001,171125,12E,12동(OS·DEN),C,2022-03-12,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203160031,171125,12E,12동(OS·DEN),C,2022-03-16,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202203170042,171125,12E,12동(OS·DEN),C,2022-03-17,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,4,6,전송,202203210055,171125,12E,12동(OS·DEN),C,2022-03-21,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202203230038,171125,12E,12동(OS·DEN),C,2022-03-23,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202203240032,171125,12E,12동(OS·DEN),C,2022-03-24,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202203260018,171125,12E,12동(OS·DEN),C,2022-03-26,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,8,2,전송,202203290038,171125,12E,12동(OS·DEN),C,2022-03-29,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202203300057,171125,12E,12동(OS·DEN),C,2022-03-30,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202204010045,171125,12E,12동(OS·DEN),C,2022-04-01,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202204090004,171125,12E,12동(OS·DEN),C,2022-04-09,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,8,2,전송,202204100002,171125,12E,12동(OS·DEN),C,2022-04-10,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202204110041,171125,12E,12동(OS·DEN),C,2022-04-11,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202204120041,171125,12E,12동(OS·DEN),C,2022-04-12,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202204150052,171125,12E,12동(OS·DEN),C,2022-04-15,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202204170012,171125,12E,12동(OS·DEN),C,2022-04-17,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202204220016,171125,12E,12동(OS·DEN),C,2022-04-22,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202204240007,171125,12E,12동(OS·DEN),C,2022-04-24,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202204260051,171125,12E,12동(OS·DEN),C,2022-04-26,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,4,6,전송,202205020049,171125,12E,12동(OS·DEN),C,2022-05-02,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,4,6,전송,202205060143,171125,12E,12동(OS·DEN),C,2022-05-06,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202205110054,171125,12E,12동(OS·DEN),C,2022-05-11,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,8,2,전송,202205140017,171125,12E,12동(OS·DEN),C,2022-05-14,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202205150004,171125,12E,12동(OS·DEN),C,2022-05-15,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202205180154,171125,12E,12동(OS·DEN),C,2022-05-18,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202205200056,171125,12E,12동(OS·DEN),C,2022-05-20,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202205240050,171125,12E,12동(OS·DEN),C,2022-05-24,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,6,4,전송,202205240338,171125,12E,12동(OS·DEN),C,2022-05-24,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202205290002,171125,12E,12동(OS·DEN),C,2022-05-29,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202205300001,171125,12E,12동(OS·DEN),C,2022-05-30,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,0,10,전송,202205310101,171125,12E,12동(OS·DEN),C,2022-05-31,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202206030036,171125,12E,12동(OS·DEN),C,2022-06-03,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202206040015,171125,12E,12동(OS·DEN),C,2022-06-04,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202206080075,171125,12E,12동(OS·DEN),C,2022-06-08,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202206090032,171125,12E,12동(OS·DEN),C,2022-06-09,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,2,8,전송,202206150046,171125,12E,12동(OS·DEN),C,2022-06-15,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202206170133,171125,12E,12동(OS·DEN),C,2022-06-17,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,6,4,전송,202206180001,171125,12E,12동(OS·DEN),C,2022-06-18,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202206190007,171125,12E,12동(OS·DEN),C,2022-06-19,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202206220106,171125,12E,12동(OS·DEN),C,2022-06-22,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,1,9,전송,202206240216,171125,12E,12동(OS·DEN),C,2022-06-24,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202206260014,171125,12E,12동(OS·DEN),C,2022-06-26,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202206280244,171125,12E,12동(OS·DEN),C,2022-06-28,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202207040139,171125,12E,12동(OS·DEN),C,2022-07-04,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202207060308,171125,12E,12동(OS·DEN),C,2022-07-06,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,8,2,전송,202207070284,171125,12E,12동(OS·DEN),C,2022-07-07,목,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202207080031,171125,12E,12동(OS·DEN),C,2022-07-08,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202207110183,171125,12E,12동(OS·DEN),C,2022-07-11,월,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202207150019,171125,12E,12동(OS·DEN),C,2022-07-15,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202207160012,171125,12E,12동(OS·DEN),C,2022-07-16,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,8,2,전송,202207190004,171125,12E,12동(OS·DEN),C,2022-07-19,화,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,6,4,전송,202207200003,171125,12E,12동(OS·DEN),C,2022-07-20,수,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202207220003,171125,12E,12동(OS·DEN),C,2022-07-22,금,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,9,1,전송,202207230014,171125,12E,12동(OS·DEN),C,2022-07-23,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,4,6,전송,202207240005,171125,12E,12동(OS·DEN),C,2022-07-24,일,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,5,5,전송,202207300205,171125,12E,12동(OS·DEN),C,2022-07-30,토,,12E 진료재료1 1일장
526910043,"CANNULA, I.V",20G,EA,10,7,3,전송,202207310046,171125,12E,12동(OS·DEN),C,2022-07-31,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202202020023,171125,12E,12동(OS·DEN),C,2022-02-02,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202060012,171125,12E,12동(OS·DEN),C,2022-02-06,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,4,6,전송,202202080021,171125,12E,12동(OS·DEN),C,2022-02-08,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,4,6,전송,202202080081,171125,12E,12동(OS·DEN),C,2022-02-08,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,8,2,전송,202202100050,171125,12E,12동(OS·DEN),C,2022-02-10,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,,202202100085,171125,12E,12동(OS·DEN),C,2022-02-10,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202110008,171125,12E,12동(OS·DEN),C,2022-02-11,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,4,6,전송,202202130002,171125,12E,12동(OS·DEN),C,2022-02-13,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,4,6,전송,202202140050,171125,12E,12동(OS·DEN),C,2022-02-14,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202150104,171125,12E,12동(OS·DEN),C,2022-02-15,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202160091,171125,12E,12동(OS·DEN),C,2022-02-16,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202170063,171125,12E,12동(OS·DEN),C,2022-02-17,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202180018,171125,12E,12동(OS·DEN),C,2022-02-18,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,6,4,전송,202202200001,171125,12E,12동(OS·DEN),C,2022-02-20,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202230035,171125,12E,12동(OS·DEN),C,2022-02-23,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,7,3,전송,202202240026,171125,12E,12동(OS·DEN),C,2022-02-24,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202202250074,171125,12E,12동(OS·DEN),C,2022-02-25,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202202280238,171125,12E,12동(OS·DEN),C,2022-02-28,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,21,-11,,20220228T001,171125,12E,12동(OS·DEN),C,2022-02-28,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,6,4,전송,202203010009,171125,12E,12동(OS·DEN),C,2022-03-01,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,3,7,전송,202203020041,171125,12E,12동(OS·DEN),C,2022-03-02,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,2,8,전송,202203040046,171125,12E,12동(OS·DEN),C,2022-03-04,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,,202203040331,171125,12E,12동(OS·DEN),C,2022-03-04,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202203060001,171125,12E,12동(OS·DEN),C,2022-03-06,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203090002,171125,12E,12동(OS·DEN),C,2022-03-09,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202203100037,171125,12E,12동(OS·DEN),C,2022-03-10,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202203120001,171125,12E,12동(OS·DEN),C,2022-03-12,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,2,8,전송,202203140049,171125,12E,12동(OS·DEN),C,2022-03-14,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,9,1,전송,202203150049,171125,12E,12동(OS·DEN),C,2022-03-15,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,1,9,전송,202203160031,171125,12E,12동(OS·DEN),C,2022-03-16,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,9,1,전송,202203180041,171125,12E,12동(OS·DEN),C,2022-03-18,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203190009,171125,12E,12동(OS·DEN),C,2022-03-19,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203210055,171125,12E,12동(OS·DEN),C,2022-03-21,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202203220022,171125,12E,12동(OS·DEN),C,2022-03-22,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203230038,171125,12E,12동(OS·DEN),C,2022-03-23,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,6,4,전송,202203240032,171125,12E,12동(OS·DEN),C,2022-03-24,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,9,1,전송,202203250084,171125,12E,12동(OS·DEN),C,2022-03-25,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203260018,171125,12E,12동(OS·DEN),C,2022-03-26,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202203280095,171125,12E,12동(OS·DEN),C,2022-03-28,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202203300057,171125,12E,12동(OS·DEN),C,2022-03-30,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,9,1,전송,202203310238,171125,12E,12동(OS·DEN),C,2022-03-31,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,6,4,전송,202204010045,171125,12E,12동(OS·DEN),C,2022-04-01,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202204040033,171125,12E,12동(OS·DEN),C,2022-04-04,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202204050169,171125,12E,12동(OS·DEN),C,2022-04-05,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202204060034,171125,12E,12동(OS·DEN),C,2022-04-06,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,7,3,전송,202204070047,171125,12E,12동(OS·DEN),C,2022-04-07,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,2,8,전송,202204090004,171125,12E,12동(OS·DEN),C,2022-04-09,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,3,7,전송,202204100002,171125,12E,12동(OS·DEN),C,2022-04-10,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,8,2,전송,202204110041,171125,12E,12동(OS·DEN),C,2022-04-11,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202204150052,171125,12E,12동(OS·DEN),C,2022-04-15,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202204160001,171125,12E,12동(OS·DEN),C,2022-04-16,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202204170012,171125,12E,12동(OS·DEN),C,2022-04-17,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,6,4,전송,202204200032,171125,12E,12동(OS·DEN),C,2022-04-20,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,8,2,전송,202204220016,171125,12E,12동(OS·DEN),C,2022-04-22,금,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,8,2,전송,202204230007,171125,12E,12동(OS·DEN),C,2022-04-23,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,1,9,전송,202204240007,171125,12E,12동(OS·DEN),C,2022-04-24,일,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202204260051,171125,12E,12동(OS·DEN),C,2022-04-26,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,0,10,전송,202204280049,171125,12E,12동(OS·DEN),C,2022-04-28,목,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202204300200,171125,12E,12동(OS·DEN),C,2022-04-30,토,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202205020049,171125,12E,12동(OS·DEN),C,2022-05-02,월,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,7,3,전송,202205030034,171125,12E,12동(OS·DEN),C,2022-05-03,화,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202205040060,171125,12E,12동(OS·DEN),C,2022-05-04,수,,12E 진료재료1 1일장
526910044,"CANNULA, I.V",22G,EA,10,5,5,전송,202205060143,171125,12E,12동(OS·DEN),C,2022-05-06,금,,12E 진료재료1 1일장
